time,open,high,low,close,volume,ticker
2020-02-10,44120,44540,43600,44380,357180,PLX
2020-02-11,44380,45410,44290,45410,427820,PLX
2020-02-12,45410,45660,45410,45500,637550,PLX
2020-02-13,45410,46260,45410,45840,506100,PLX
2020-02-14,45840,46190,45750,45840,612290,PLX
2020-02-17,45840,45920,45320,45660,371440,PLX
2020-02-18,45580,45580,45230,45410,254370,PLX
2020-02-19,45500,45840,45410,45500,337410,PLX
2020-02-20,45840,46010,45660,45750,292760,PLX
2020-02-21,45920,45920,45410,45410,288010,PLX
2020-02-24,44290,44720,43260,43510,441450,PLX
2020-02-25,43350,43860,43090,43690,282590,PLX
2020-02-26,43600,43600,43090,43090,290260,PLX
2020-02-27,43090,44030,43090,44030,238530,PLX
2020-02-28,43170,44810,43170,44380,290640,PLX
2020-03-02,44380,44380,43690,43690,135280,PLX
2020-03-03,43860,44290,43260,43260,241940,PLX
2020-03-04,43260,43510,43170,43260,149030,PLX
2020-03-05,43600,43690,43260,43260,165440,PLX
2020-03-06,43170,43170,42660,42750,167080,PLX
2020-03-09,39780,41280,39780,39780,262470,PLX
2020-03-10,37030,38700,37030,37670,518640,PLX
2020-03-11,38530,38530,35040,35170,385470,PLX
2020-03-12,34400,34400,32720,32720,465400,PLX
2020-03-13,30440,32680,30440,31090,845640,PLX
2020-03-16,31220,32850,31220,31650,632180,PLX
2020-03-17,31820,33840,31390,33840,535980,PLX
2020-03-18,35170,36200,34400,36200,880510,PLX
2020-03-19,35860,35950,34480,34480,510280,PLX
2020-03-20,35260,35690,34480,34910,381290,PLX
2020-03-23,33630,34060,32509,32509,585750,PLX
2020-03-24,32509,32600,30440,32250,1147220,PLX
2020-03-25,33110,34480,33110,34480,469810,PLX
2020-03-26,34400,35260,33540,33930,418920,PLX
2020-03-27,33540,34060,32759,33970,713230,PLX
2020-03-30,31800,33920,31800,32430,728950,PLX
2020-03-31,32610,33920,32159,33070,383160,PLX
2020-04-01,33070,35330,32610,35240,595360,PLX
2020-04-03,36420,36590,35600,36140,851510,PLX
2020-04-06,36960,37180,36140,36330,1924660,PLX
2020-04-07,35420,35690,34510,35190,1194700,PLX
2020-04-08,34790,35150,34420,34790,941540,PLX
2020-04-09,35330,37150,35330,36230,1936030,PLX
2020-04-10,36330,37600,35880,36920,1638300,PLX
2020-04-13,37050,37500,36560,36560,1328310,PLX
2020-04-14,36560,36560,35330,35880,1122090,PLX
2020-04-15,35880,36640,35460,36140,1210150,PLX
2020-04-16,36230,37500,36100,37150,1953570,PLX
2020-04-17,37690,37720,37100,37500,1594470,PLX
2020-04-20,37500,39950,37500,39770,2466850,PLX
2020-04-21,37600,38860,37010,37010,2649020,PLX
2020-04-22,35330,36960,35150,36870,1125610,PLX
2020-04-23,37690,37690,36680,36870,1233190,PLX
2020-04-24,37150,37600,36780,37460,1094050,PLX
2020-04-27,37460,37460,36370,36420,1102230,PLX
2020-04-28,36420,36680,35380,35970,1226410,PLX
2020-04-29,36510,36780,35970,36510,707440,PLX
2020-05-04,37460,37460,36230,36330,883050,PLX
2020-05-05,35780,36820,35780,36590,545090,PLX
2020-05-06,37320,38310,37050,38000,1700870,PLX
2020-05-07,38050,38410,37690,38090,1269830,PLX
2020-05-08,38230,40720,38230,39680,2375610,PLX
2020-05-11,40130,40310,39540,40130,1344010,PLX
2020-05-12,40130,41680,39320,41260,1799500,PLX
2020-05-13,41260,42130,40400,41350,1755200,PLX
2020-05-14,41310,41490,40620,41310,995730,PLX
2020-05-15,41580,41630,40310,40310,1240110,PLX
2020-05-18,40310,41210,40310,41090,851610,PLX
2020-05-19,43030,43030,41940,42390,1378600,PLX
2020-05-20,41760,42440,41760,42440,738990,PLX
2020-05-21,42580,43030,42130,42580,1019750,PLX
2020-05-22,42480,42480,41850,42030,795930,PLX
2020-05-25,42030,42390,41210,41990,625220,PLX
2020-05-26,42580,42580,42030,42480,626270,PLX
2020-05-27,42580,43170,42480,42480,958690,PLX
2020-05-28,42480,42580,42170,42390,458950,PLX
2020-05-29,42390,42440,41710,41800,806010,PLX
2020-06-01,41800,42300,41800,41940,817190,PLX
2020-06-02,42390,42670,41800,42030,1306180,PLX
2020-06-03,42480,42580,42130,42300,508870,PLX
2020-06-04,42580,42940,42480,42720,868580,PLX
2020-06-05,42760,42760,41120,42580,586880,PLX
2020-06-08,42940,43570,42840,43480,1541960,PLX
2020-06-09,43480,43570,42940,43120,670760,PLX
2020-06-10,43120,43210,42220,43210,690860,PLX
2020-06-11,43480,43480,40220,40220,997810,PLX
2020-06-12,38860,40950,38860,40950,1063220,PLX
2020-06-15,41210,41210,39680,39860,638070,PLX
2020-06-16,39950,40950,39950,40130,1056690,PLX
2020-06-17,40130,41540,40130,41440,2149680,PLX
2020-06-18,41310,42760,41310,42300,1266690,PLX
2020-06-19,42760,42760,41580,41680,1795970,PLX
2020-06-22,41680,41940,40860,41680,1997120,PLX
2020-06-23,41580,42130,40860,41900,2106770,PLX
2020-06-24,41900,41900,41120,41580,1882350,PLX
2020-06-25,41120,41580,40580,41540,1579880,PLX
2020-06-26,41680,41850,41040,41490,1794130,PLX
2020-06-29,41350,41350,40080,40310,2141710,PLX
2020-06-30,40310,40950,39860,40310,1473030,PLX
2020-07-01,40400,40950,39860,40860,1510610,PLX
2020-07-02,41120,41310,40270,41210,1347150,PLX
2020-07-03,41210,41850,40950,41630,599290,PLX
2020-07-06,41630,42130,41440,42030,810350,PLX
2020-07-07,42390,42390,41680,42130,583010,PLX
2020-07-08,42130,42130,41680,42130,467240,PLX
2020-07-09,42130,42300,41850,42170,678930,PLX
2020-07-10,42030,42130,41800,41990,340000,PLX
2020-07-13,41940,42130,41900,42030,580920,PLX
2020-07-14,41940,42030,41440,42030,425960,PLX
2020-07-15,42130,42220,41900,42080,468770,PLX
2020-07-16,42220,42840,42220,42440,878460,PLX
2020-07-17,42440,43760,42390,43030,1335770,PLX
2020-07-20,42670,42810,41990,42030,574960,PLX
2020-07-21,42080,42130,41260,41580,439810,PLX
2020-07-22,42030,42030,40760,41040,720410,PLX
2020-07-23,41040,41800,40810,41680,368860,PLX
2020-07-24,41490,41680,39820,41120,876920,PLX
2020-07-27,38500,39770,38280,38280,1119400,PLX
2020-07-28,38310,40760,38140,39490,552420,PLX
2020-07-29,38950,39410,37180,37640,399820,PLX
2020-07-30,38050,38500,37860,38230,173730,PLX
2020-07-31,37860,38590,37150,38230,359580,PLX
2020-08-03,38050,39990,38050,39630,528550,PLX
2020-08-04,39630,40310,39040,40310,382000,PLX
2020-08-05,40040,40580,39950,40270,234150,PLX
2020-08-06,40220,40580,39910,40400,432920,PLX
2020-08-07,40400,40500,40130,40400,221640,PLX
2020-08-10,40400,41120,40400,40950,310330,PLX
2020-08-11,40950,41440,40900,41400,549990,PLX
2020-08-12,41400,42130,41400,42130,660600,PLX
2020-08-13,42130,42580,41990,42220,380300,PLX
2020-08-14,41850,42250,41800,42220,509440,PLX
2020-08-17,41900,42130,41630,41850,225870,PLX
2020-08-18,41900,41900,41630,41710,88390,PLX
2020-08-19,41710,42580,41580,42580,562910,PLX
2020-08-20,42580,42720,41940,41990,429540,PLX
2020-08-21,41990,42440,41990,42170,548520,PLX
2020-08-24,42480,44020,42480,43940,1037310,PLX
2020-08-25,44390,45740,44390,45660,1227490,PLX
2020-08-26,45660,46660,45660,46560,1298440,PLX
2020-08-27,46560,48010,46560,47830,3326890,PLX
2020-08-28,47830,48010,47110,47370,3804130,PLX
2020-08-31,47200,48100,47110,47560,3631670,PLX
2020-09-01,48010,48010,47200,47920,2076920,PLX
2020-09-03,48290,48560,47460,48100,2055830,PLX
2020-09-04,47090,48100,46810,47640,2920060,PLX
2020-09-07,47550,47920,46900,47180,2220460,PLX
2020-09-08,47550,47830,46900,47280,1444420,PLX
2020-09-09,46900,47090,46630,47000,1610170,PLX
2020-09-10,47180,47280,46170,46250,1510640,PLX
2020-09-11,46250,46440,45890,45890,1431590,PLX
2020-09-14,46080,46170,45840,45980,1309320,PLX
2020-09-15,45980,46080,45240,45700,1658590,PLX
2020-09-16,45890,46900,45890,46900,221840,PLX
2020-09-17,47090,47180,46030,46170,210810,PLX
2020-09-18,46170,46720,46170,46540,518560,PLX
2020-09-21,47000,47000,46440,46810,473020,PLX
2020-09-22,46810,46810,46350,46540,170700,PLX
2020-09-23,46540,47740,46350,47640,583370,PLX
2020-09-24,47740,47830,47090,47740,273970,PLX
2020-09-25,47550,47740,47000,47640,178820,PLX
2020-09-28,47740,47740,47090,47360,177110,PLX
2020-09-29,47280,47640,46720,46720,244710,PLX
2020-09-30,46720,46900,46170,46440,178430,PLX
2020-10-01,47090,47090,46630,46900,145990,PLX
2020-10-02,46720,46900,46350,46720,232550,PLX
2020-10-05,46720,46810,46350,46350,256340,PLX
2020-10-06,46900,46900,46250,46350,245460,PLX
2020-10-07,46170,46440,46080,46080,485060,PLX
2020-10-08,46170,46350,45980,45980,137770,PLX
2020-10-09,45980,46350,45940,45940,218150,PLX
2020-10-12,45980,46170,45480,45570,282010,PLX
2020-10-13,45520,46080,45480,45570,167150,PLX
2020-10-14,45570,45700,45430,45700,678810,PLX
2020-10-15,46080,46720,45980,45980,460270,PLX
2020-10-16,45790,46350,45790,46120,251320,PLX
2020-10-19,46170,46170,45520,45570,678150,PLX
2020-10-20,45240,45700,44920,45330,571730,PLX
2020-10-21,45330,45700,44970,45150,287910,PLX
2020-10-22,45240,45620,44830,45620,179460,PLX
2020-10-23,45890,45890,45330,45700,238360,PLX
2020-10-26,45700,46170,45430,46170,266000,PLX
2020-10-27,45700,46170,45520,45620,163610,PLX
2020-10-28,45060,45430,43860,43860,247080,PLX
2020-10-29,43670,44780,43580,44510,211090,PLX
2020-10-30,44510,45240,43490,45240,523960,PLX
2020-11-02,44780,44970,44550,44640,122440,PLX
2020-11-03,44970,45060,44590,44590,80450,PLX
2020-11-04,44690,45380,44690,45060,199140,PLX
2020-11-05,45150,45380,44970,44970,255810,PLX
2020-11-06,45020,45060,44320,44590,147850,PLX
2020-11-09,44590,44970,44590,44780,266160,PLX
2020-11-10,46080,46080,41690,45100,1107700,PLX
2020-11-11,45240,45790,44640,45100,512860,PLX
2020-11-12,45100,45330,44730,44880,356940,PLX
2020-11-13,44590,45060,44370,45060,459050,PLX
2020-11-16,45240,45520,44460,44460,896740,PLX
2020-11-17,44690,44880,44460,44690,468290,PLX
2020-11-18,44880,45020,44640,44690,485750,PLX
2020-11-19,44970,47460,44880,46810,1877310,PLX
2020-11-20,47000,47180,46720,46720,705480,PLX
2020-11-23,46810,47360,46080,46810,776920,PLX
2020-11-24,46900,47000,45790,46350,886820,PLX
2020-11-25,47090,47090,46350,46540,694950,PLX
2020-11-26,46440,48200,46350,47460,1630020,PLX
2020-11-27,47460,47920,47000,47360,627770,PLX
2020-11-30,47460,47640,46900,46900,515420,PLX
2020-12-01,46170,46900,45700,46720,907360,PLX
2020-12-02,46720,47460,46170,47000,632830,PLX
2020-12-03,47360,47360,46440,46720,688180,PLX
2020-12-04,47000,47640,46720,46900,901290,PLX
2020-12-07,47460,47460,47090,47360,534840,PLX
2020-12-08,47360,47460,46720,46810,768990,PLX
2020-12-09,47000,48940,46810,48290,1540750,PLX
2020-12-10,48290,48940,47640,47640,906890,PLX
2020-12-11,48480,48940,47740,48940,1131390,PLX
2020-12-14,49210,50320,49120,50320,1162870,PLX
2020-12-15,49860,50780,49400,49760,1249090,PLX
2020-12-16,49670,49860,49400,49590,651030,PLX
2020-12-17,49310,49590,47830,48290,1365140,PLX
2020-12-18,48290,49670,48290,49670,839990,PLX
2020-12-21,49860,49950,49120,49860,838750,PLX
2020-12-22,49120,49670,48940,49120,640360,PLX
2020-12-23,49030,50140,49030,49030,866960,PLX
2020-12-24,49310,49670,45700,48660,833500,PLX
2020-12-25,48750,49120,48010,49030,394190,PLX
2020-12-28,49670,51150,49030,50600,1758050,PLX
2020-12-29,50780,51430,49950,50510,1165010,PLX
2020-12-30,50690,51250,50320,50690,456950,PLX
2020-12-31,50410,50780,50320,50410,566460,PLX
2021-01-04,50780,51610,50410,50690,1330000,PLX
2021-01-05,50780,51330,50410,50870,746800,PLX
2021-01-06,51610,52360,50970,51060,691800,PLX
2021-01-07,51250,51980,50970,51330,755500,PLX
2021-01-08,51800,53280,51520,51890,1314800,PLX
2021-01-11,53460,54020,52530,52910,1140700,PLX
2021-01-12,53000,53460,52450,52910,656300,PLX
2021-01-13,53460,53560,52530,52630,792700,PLX
2021-01-14,52260,52820,51710,51890,1187700,PLX
2021-01-15,51890,52260,51060,51710,1236000,PLX
2021-01-18,51710,52820,51250,51800,1240800,PLX
2021-01-19,52170,52170,48480,48940,805900,PLX
2021-01-20,49120,49860,48010,49210,1368100,PLX
2021-01-21,50140,50780,49400,50690,961300,PLX
2021-01-22,50780,51520,50140,50140,990800,PLX
2021-01-25,50600,50600,49760,49760,906400,PLX
2021-01-26,49760,50320,48100,48560,1198900,PLX
2021-01-27,48560,48850,46720,46810,1168700,PLX
2021-01-28,44970,45980,43580,43580,1593800,PLX
2021-01-29,42010,46630,42010,45240,734900,PLX
2021-02-01,45240,46170,44420,44780,693200,PLX
2021-02-02,44780,46250,44510,45890,1078600,PLX
2021-02-03,46080,47280,46080,46630,707800,PLX
2021-02-04,47090,47360,46440,47360,364700,PLX
2021-02-05,47360,48200,47360,48200,570400,PLX
2021-02-08,48750,49860,46250,48010,2088700,PLX
2021-02-09,47550,49030,46900,48940,1327100,PLX
2021-02-17,50140,51520,49030,51430,1271200,PLX
2021-02-18,51610,51980,51250,51800,1304600,PLX
2021-02-19,51330,51980,50970,51890,1466000,PLX
2021-02-22,51890,53560,51800,52820,2133700,PLX
2021-02-23,53460,53460,51980,52450,1314000,PLX
2021-02-24,53560,53560,51980,52910,1965900,PLX
2021-02-25,53560,54480,52910,53920,2473000,PLX
2021-02-26,52630,53740,52630,53740,1319300,PLX
2021-03-01,53830,54570,53740,54480,5292000,PLX
2021-03-02,54940,55030,54020,54110,3858000,PLX
2021-03-03,54110,54200,53640,54020,4286300,PLX
2021-03-04,54020,54380,51710,53370,4348500,PLX
2021-03-05,53640,54020,53090,53560,4894700,PLX
2021-03-08,54660,54660,53460,53920,3852200,PLX
2021-03-09,53560,53560,52170,52260,4097200,PLX
2021-03-10,52170,52260,51330,51520,4298000,PLX
2021-03-11,51800,52630,51060,51330,2905500,PLX
2021-03-12,51890,52170,51330,51330,2127200,PLX
2021-03-15,50970,53560,50970,52720,4551600,PLX
2021-03-16,52630,53560,51890,53370,4964600,PLX
2021-03-17,52820,53460,52820,53370,4739600,PLX
2021-03-18,53370,53460,53090,53280,3442900,PLX
2021-03-19,52360,52630,51330,51980,4493400,PLX
2021-03-22,51980,52450,51710,51710,963700,PLX
2021-03-23,51710,53180,51520,52820,1753800,PLX
2021-03-24,52450,52450,51710,51980,1694900,PLX
2021-03-25,51800,52170,51520,51890,889500,PLX
2021-03-26,51610,51710,48940,51610,1148200,PLX
2021-03-29,52170,52260,51330,51330,662600,PLX
2021-03-30,51330,51800,51150,51250,969300,PLX
2021-03-31,51250,52360,50870,50870,935900,PLX
2021-04-01,50870,52070,50870,51980,679900,PLX
2021-04-02,52260,52630,52070,52170,1046700,PLX
2021-04-05,53090,53090,51330,51610,1662400,PLX
2021-04-06,51150,51710,51060,51520,1105900,PLX
2021-04-07,51250,51520,51060,51520,1256900,PLX
2021-04-08,51710,51980,51330,51610,740900,PLX
2021-04-09,51610,51980,51430,51610,749700,PLX
2021-04-12,51250,51710,51250,51610,1616600,PLX
2021-04-13,51710,51800,50690,50690,1443600,PLX
2021-04-14,50690,51250,50220,50970,844600,PLX
2021-04-15,51330,51890,49670,50220,2122700,PLX
2021-04-16,50410,50410,48010,48750,1472100,PLX
2021-04-19,48750,49120,48480,48480,1408700,PLX
2021-04-20,48940,49860,48480,48850,1359900,PLX
2021-04-22,48100,48850,47090,47090,1485700,PLX
2021-04-23,47090,47460,46540,47090,2184900,PLX
2021-04-26,48010,48010,45840,46120,1127800,PLX
2021-04-27,46120,46170,44880,44880,2050800,PLX
2021-04-28,45060,46350,44970,46170,1396000,PLX
2021-04-29,46630,46720,45790,46440,1037100,PLX
2021-05-04,46170,46170,45240,45840,1098200,PLX
2021-05-05,46630,48200,46350,47000,1453500,PLX
2021-05-06,45700,47830,45700,46900,1035200,PLX
2021-05-07,46720,47000,46250,46810,1861800,PLX
2021-05-10,46900,49400,46810,49210,2939400,PLX
2021-05-11,49400,49590,48940,48940,1711900,PLX
2021-05-12,48750,49490,48750,49210,2193100,PLX
2021-05-13,49310,50140,49120,49860,2040100,PLX
2021-05-14,50050,50690,49860,50600,2380600,PLX
2021-05-17,51250,51330,49760,49860,2314100,PLX
2021-05-18,49860,50220,49400,49860,2399700,PLX
2021-05-19,50320,51060,49950,50050,2808800,PLX
2021-05-20,50410,50600,49400,50220,1480900,PLX
2021-05-21,50140,53000,49670,53000,2248400,PLX
2021-05-24,52260,52260,51330,51980,3111800,PLX
2021-05-25,51980,52070,51330,51890,3987700,PLX
2021-05-26,51710,51710,50870,51060,4817200,PLX
2021-05-27,50780,50970,49670,49760,4228500,PLX
2021-05-28,50320,50780,49670,50600,4141900,PLX
2021-05-31,50050,50780,49950,50410,4350300,PLX
2021-06-01,50780,51330,50320,50510,2062500,PLX
2021-06-02,50780,51710,50510,50970,4807300,PLX
2021-06-03,51610,51610,50870,51150,4369300,PLX
2021-06-04,51150,53090,50410,52820,5913000,PLX
2021-06-07,53370,53560,50780,52260,6463900,PLX
2021-06-08,51710,52070,50410,50510,5831000,PLX
2021-06-09,50410,50690,49030,49670,4049700,PLX
2021-06-10,49590,49670,48200,48480,3102600,PLX
2021-06-11,48940,50050,48560,49860,5131500,PLX
2021-06-14,50600,51150,49950,50780,6387700,PLX
2021-06-15,50690,51250,49860,50600,7003300,PLX
2021-06-16,50870,52450,50870,51710,4148100,PLX
2021-06-17,51250,52720,50780,52360,3096600,PLX
2021-06-18,52170,52530,51890,52170,2319300,PLX
2021-06-21,52720,54570,52530,54110,6573200,PLX
2021-06-22,54750,54940,54020,54110,3673900,PLX
2021-06-23,54200,54390,53070,53260,2790000,PLX
2021-06-24,52980,53630,52410,52790,2592500,PLX
2021-06-25,52790,53630,52500,53260,1839500,PLX
2021-06-28,54200,54200,53450,53820,2439700,PLX
2021-06-29,53350,53730,52320,52980,2488400,PLX
2021-06-30,52690,53160,51660,51660,2339900,PLX
2021-07-01,51750,52790,50900,52320,2307300,PLX
2021-07-02,52980,53070,52130,52220,1266800,PLX
2021-07-05,52220,52500,50720,51370,2150300,PLX
2021-07-06,52320,52320,48730,48730,1650600,PLX
2021-07-07,48730,50150,48070,50150,2287100,PLX
2021-07-08,49110,49960,48930,49300,1593300,PLX
2021-07-09,48830,49860,46940,47890,2491500,PLX
2021-07-12,48170,48170,45530,46800,2701900,PLX
2021-07-13,47130,48260,46990,48070,1200100,PLX
2021-07-14,48360,48830,47230,47980,1160000,PLX
2021-07-15,47320,48460,47230,47980,1030800,PLX
2021-07-16,48070,48540,47980,48170,1041300,PLX
2021-07-19,46660,47230,45710,46190,1312400,PLX
2021-07-20,46000,46570,45060,46520,1878300,PLX
2021-07-21,47130,47600,46890,47130,1131300,PLX
2021-07-22,47130,48260,47130,47980,784100,PLX
2021-07-23,47700,47980,47230,47320,967000,PLX
2021-07-26,46760,47130,46470,47040,1069300,PLX
2021-07-27,47600,47980,47130,47410,975000,PLX
2021-07-28,47320,47890,47130,47600,464600,PLX
2021-07-29,47600,48070,47080,48070,1719000,PLX
2021-07-30,48260,48730,47890,48360,1306000,PLX
2021-08-02,48540,49020,48170,48540,860600,PLX
2021-08-03,48540,48640,47980,48260,1243400,PLX
2021-08-04,48540,49860,48070,49300,2070900,PLX
2021-08-05,49390,49860,48930,49390,806900,PLX
2021-08-06,49770,50240,49590,49860,1720900,PLX
2021-08-09,49590,50060,49020,49860,1710100,PLX
2021-08-10,49770,50800,49490,50720,4106100,PLX
2021-08-11,50720,51000,50330,50330,2800700,PLX
2021-08-12,49960,50620,49960,49960,2153600,PLX
2021-08-13,49590,49960,48930,49860,2831900,PLX
2021-08-16,49670,49670,48070,49110,1051300,PLX
2021-08-17,49200,49490,48640,48640,1354100,PLX
2021-08-18,48640,48930,48360,48640,1016100,PLX
2021-08-19,48640,48830,48170,48540,1008500,PLX
2021-08-20,48730,48730,46660,46760,1982900,PLX
2021-08-23,46570,47040,45710,45710,1795400,PLX
2021-08-24,46190,46470,45710,46000,1279500,PLX
2021-08-25,46330,46990,46190,46710,1156100,PLX
2021-08-26,46800,47230,45910,45910,754100,PLX
2021-08-27,45760,46660,45760,46660,797100,PLX
2021-08-30,47040,47230,46570,46710,831900,PLX
2021-08-31,47130,47130,46660,46840,1101500,PLX
2021-09-01,46940,48170,46840,47890,1320900,PLX
2021-09-06,48260,48930,47890,48170,1375400,PLX
2021-09-07,48170,48460,47230,47510,1205400,PLX
2021-09-08,47510,47600,46470,46470,915600,PLX
2021-09-09,46660,47890,46660,47700,746700,PLX
2021-09-10,47980,48070,47600,47600,702400,PLX
2021-09-13,47890,48170,47410,47410,1201200,PLX
2021-09-14,47890,47890,47230,47230,648500,PLX
2021-09-15,47230,47980,47230,47980,847800,PLX
2021-09-16,48360,48830,47890,48070,1014800,PLX
2021-09-17,48360,48360,47790,47790,893600,PLX
2021-09-20,47790,48360,47130,47130,1142300,PLX
2021-09-21,46660,47130,46470,46760,981600,PLX
2021-09-22,46940,47700,46760,47230,553000,PLX
2021-09-23,47600,47980,47130,47320,919700,PLX
2021-09-24,47600,47980,46990,47130,951000,PLX
2021-09-27,47700,47980,47230,47230,1496700,PLX
2021-09-28,47320,48640,47230,48170,2247200,PLX
2021-09-29,48460,49490,48070,49020,2210600,PLX
2021-09-30,49300,49390,48540,48640,969100,PLX
2021-10-01,48360,49300,48260,48930,2380900,PLX
2021-10-04,49960,51090,49770,50720,3732500,PLX
2021-10-05,51370,51370,50530,50800,1392800,PLX
2021-10-06,51090,51370,50430,50800,1460000,PLX
2021-10-07,50430,51370,49490,50900,2783100,PLX
2021-10-08,51190,51190,50430,50800,975300,PLX
2021-10-11,52130,52130,51280,51750,1873000,PLX
2021-10-12,51750,52220,51090,51850,2970900,PLX
2021-10-13,51560,51930,50720,50720,1768800,PLX
2021-10-14,50800,51190,50620,50800,1634100,PLX
2021-10-15,51190,51190,50330,50530,1830000,PLX
2021-10-18,50720,51750,50620,51280,2103700,PLX
2021-10-19,51190,51930,50900,51660,1198600,PLX
2021-10-20,51750,51750,50150,50800,1183600,PLX
2021-10-21,51280,51280,50430,50430,1128500,PLX
2021-10-22,50430,50800,49670,49860,1576000,PLX
2021-10-25,50330,51660,49960,51000,1068200,PLX
2021-10-26,51660,52600,51190,51470,2374600,PLX
2021-10-27,52030,52130,51470,52130,2084200,PLX
2021-10-28,51930,52130,51470,51660,1387500,PLX
2021-10-29,51660,51930,51000,51000,2289600,PLX
2021-11-01,50800,51660,50620,50800,1823500,PLX
2021-11-02,50900,51660,50800,51190,1890500,PLX
2021-11-03,51370,51560,49960,49960,1957500,PLX
2021-11-04,49960,50430,49490,49670,1526500,PLX
2021-11-05,49860,51850,49860,50800,2295000,PLX
2021-11-08,51370,52320,51190,51560,2207100,PLX
2021-11-09,51470,51660,51090,51370,1074200,PLX
2021-11-10,52030,54950,51660,54950,7387900,PLX
2021-11-11,56650,57020,55330,56370,5714300,PLX
2021-11-12,56460,56560,55150,56560,2450800,PLX
2021-11-15,56650,58250,55810,56650,3128700,PLX
2021-11-16,56370,56940,55420,55420,2612300,PLX
2021-11-17,55240,58540,55150,58540,4711400,PLX
2021-11-18,58640,58820,57310,57500,2574800,PLX
2021-11-19,58250,58250,53630,55990,5024900,PLX
2021-11-22,54950,55520,52410,52690,3031200,PLX
2021-11-23,52690,53730,52410,53730,2507800,PLX
2021-11-24,54390,54950,53350,53730,2281600,PLX
2021-11-25,54020,55620,53730,54680,2036100,PLX
2021-11-26,54680,55150,53350,53550,2760500,PLX
2021-11-29,52220,52220,50900,51750,2717900,PLX
2021-11-30,52320,53450,51000,51000,2727300,PLX
2021-12-01,50900,51930,50900,51190,1844900,PLX
2021-12-02,51190,52690,51190,52320,1186100,PLX
2021-12-03,52320,52320,50240,50240,1645400,PLX
2021-12-06,50330,50720,48170,48730,2038600,PLX
2021-12-07,49390,50430,49110,50430,989900,PLX
2021-12-08,50900,51660,50620,50720,1106400,PLX
2021-12-09,50430,51280,50430,51000,1421300,PLX
2021-12-10,50720,50800,49960,50240,1440600,PLX
2021-12-13,50330,51090,50240,50620,1307500,PLX
2021-12-14,50620,51660,50430,51370,1045000,PLX
2021-12-15,51280,52500,50900,51470,1358400,PLX
2021-12-16,51660,51930,51190,51750,1206700,PLX
2021-12-17,51750,51930,51190,51190,1023600,PLX
2021-12-20,51090,51090,49590,49960,1492900,PLX
2021-12-21,49960,50330,49590,49960,858300,PLX
2021-12-22,50240,50720,49770,49770,884600,PLX
2021-12-23,49960,50720,48830,49770,1667200,PLX
2021-12-24,50330,50800,49860,49960,597000,PLX
2021-12-27,50240,51000,50150,51000,972100,PLX
2021-12-28,51560,51560,50620,50720,888300,PLX
2021-12-29,50800,51090,50620,50900,668600,PLX
2021-12-30,51280,51660,50900,50900,551000,PLX
2021-12-31,51000,51470,50620,50800,872900,PLX
2022-01-04,51280,53160,50900,52690,2734500,PLX
2022-01-05,52790,53820,52410,52500,1640600,PLX
2022-01-06,52500,53450,52030,52320,1242900,PLX
2022-01-07,52690,53450,52500,53070,1521100,PLX
2022-01-10,53450,53630,52130,52130,1308200,PLX
2022-01-11,51750,52130,50900,51000,1115000,PLX
2022-01-12,52790,52790,50620,51660,1388500,PLX
2022-01-13,51850,52320,51000,51090,1055200,PLX
2022-01-14,50900,51850,50620,51850,884000,PLX
2022-01-17,52790,53260,50430,50530,1814400,PLX
2022-01-18,50240,51280,49860,50900,1129000,PLX
2022-01-19,51370,51470,50620,51000,1004200,PLX
2022-01-20,51000,51370,50430,51000,669600,PLX
2022-01-21,51000,52030,50430,51660,1281700,PLX
2022-01-24,51660,52600,51190,51190,1088400,PLX
2022-01-25,51000,51370,50530,51280,977300,PLX
2022-01-26,51660,53920,51090,53730,4913800,PLX
2022-01-27,54680,54680,53730,53730,1932200,PLX
2022-01-28,53730,54200,52410,52880,1430900,PLX
2022-02-07,53920,56560,53450,55330,3957700,PLX
2022-02-08,54760,55890,54760,55420,1986900,PLX
2022-02-09,55420,57410,54860,55990,2814400,PLX
2022-02-10,56460,57220,55990,57020,3213700,PLX
2022-02-11,57310,57410,55890,55990,2724600,PLX
2022-02-14,56750,58350,56370,56750,3147700,PLX
2022-02-15,56840,56940,54950,55620,2402200,PLX
2022-02-16,54950,55710,54390,55620,1851300,PLX
2022-02-17,55330,57220,54860,56560,2257800,PLX
2022-02-18,56280,56940,55890,56370,1749200,PLX
2022-02-21,57120,57220,56370,56460,2326000,PLX
2022-02-22,57120,59850,56560,58440,5660600,PLX
2022-02-23,59010,60710,58820,58910,4311700,PLX
2022-02-24,59010,62110,58440,59770,5798300,PLX
2022-02-25,59480,60040,57970,58820,3042900,PLX
2022-02-28,59380,59850,58540,58720,2428900,PLX
2022-03-01,58820,59200,57500,57780,3577800,PLX
2022-03-02,59380,60420,57970,57970,5368100,PLX
2022-03-03,58820,59770,57880,59200,3080600,PLX
2022-03-04,58640,58820,57590,57590,2848300,PLX
2022-03-07,59200,60510,58250,59670,6669400,PLX
2022-03-08,58910,59380,57780,57780,2878000,PLX
2022-03-09,58440,60240,57780,59380,3721600,PLX
2022-03-10,58440,58440,57410,57780,2906400,PLX
2022-03-11,57780,58160,54200,54680,5639500,PLX
2022-03-14,54200,54680,52600,52690,3858900,PLX
